empty,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/addr/resultSetRow/empty,0,1
phone,UWSConsumerSubjectInfoGetGetPhoneOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetPhoneOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone/resultSetRow,0,unbounded
phone,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone/resultSetRow/phone,0,1
isActual,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone/resultSetRow/isActual,0,1
idPhone,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone/resultSetRow/idPhone,0,1
idPhoneType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone/resultSetRow/idPhoneType,0,1
phoneTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/phone/resultSetRow/phoneTypeCode,0,1
web,UWSConsumerSubjectInfoGetGetWebOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetWebOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web/resultSetRow,0,unbounded
idWeb,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web/resultSetRow/idWeb,0,1
web,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web/resultSetRow/web,0,1
idWebType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web/resultSetRow/idWebType,0,1
webTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web/resultSetRow/webTypeCode,0,1
isActual,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/web/resultSetRow/isActual,0,1
subCon,UWSConsumerSubjectInfoGetGetSubConOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetSubConOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow,0,unbounded
open,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/open,0,1
close,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/close,0,1
idCon,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/idCon,0,1
idSubCon,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/idSubCon,0,1
idSub,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/idSub,0,1
desc,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/desc,0,1
subConStatusCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/subCon/resultSetRow/subConStatusCode,0,1
conPinList,UWSConsumerSubjectInfoGetGetConPinListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetConPinListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow,0,unbounded
sysSource,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow/sysSource,0,1
idABS,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow/idABS,0,1
aBSCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow/aBSCode,0,1
idConABS,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow/idConABS,0,1
idCon,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow/idCon,0,1
pin,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/conList/resultSetRow/conPinList/resultSetRow/pin,0,1
docList,UWSConsumerSubjectInfoGetGetDocListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetDocListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow,0,unbounded
docCommon,UWSConsumerSubjectInfoGetGetDocCommonOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetDocCommonOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow,0,unbounded
isActual,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/isActual,0,1
isGoldRecord,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/isGoldRecord,0,1
isMain,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/isMain,0,1
beginDate,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/beginDate,0,1
endDate,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/endDate,0,1
idDocType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/idDocType,0,1
docTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/docTypeCode,0,1
idDoc,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/idDoc,0,1
issuedBy,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/issuedBy,0,1
issuedPlace,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/issuedPlace,0,1
linkedMaster,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/linkedMaster,0,1
name,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/name,0,1
number,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/number,0,1
series,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/series,0,1
docTypeEQCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docCommon/resultSetRow/docTypeEQCode,0,1
subDoc,UWSConsumerSubjectInfoGetGetSubDocOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetSubDocOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc/resultSetRow,0,unbounded
open,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc/resultSetRow/open,0,1
idDoc,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc/resultSetRow/idDoc,0,1
idSubDoc,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc/resultSetRow/idSubDoc,0,1
idSub,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc/resultSetRow/idSub,0,1
desc,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/subDoc/resultSetRow/desc,0,1
docPinList,UWSConsumerSubjectInfoGetGetDocPinListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetDocPinListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow,0,unbounded
sysSource,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow/sysSource,0,1
idABS,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow/idABS,0,1
aBSCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow/aBSCode,0,1
idDocABS,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow/idDocABS,0,1
idDoc,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow/idDoc,0,1
pin,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/docList/resultSetRow/docPinList/resultSetRow/pin,0,1
dealList,UWSConsumerSubjectInfoGetGetDealListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetDealListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow,0,unbounded
dealCommon,UWSConsumerSubjectInfoGetGetDealCommonOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetDealCommonOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow,0,unbounded
linkedMaster,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/linkedMaster,0,1
idDeal,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/idDeal,0,1
idProduct,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/idProduct,0,1
productCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/productCode,0,1
dealReg,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/dealReg,0,1
bonusNum,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/bonusNum,0,1
cardProcessingNum,WSTypeDecimal200,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/cardProcessingNum,0,1
dealDocNumber,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/dealDocNumber,0,1
open,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/open,0,1
close,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/close,0,1
idDealType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/idDealType,0,1
dealTypeCode,WSTypeChar100,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/dealTypeCode,0,1
idDealKind,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/idDealKind,0,1
dealKindCode,WSTypeChar100,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealCommon/resultSetRow/dealKindCode,0,1
subDealList,UWSConsumerSubjectInfoGetGetSubDealListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetSubDealListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow,0,unbounded
idDeal,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/idDeal,0,1
idSub,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/idSub,0,1
idSubDeal,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/idSubDeal,0,1
idDealSubRole,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/idDealSubRole,0,1
open,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/open,0,1
close,WSTypeDate,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/close,0,1
dealSubRoleCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/subDealList/resultSetRow/dealSubRoleCode,0,1
dealPinList,UWSConsumerSubjectInfoGetGetDealPinListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetDealPinListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow,0,unbounded
sysSource,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/sysSource,0,1
idABS,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/idABS,0,1
aBSCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/aBSCode,0,1
idDealABS,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/idDealABS,0,1
idDeal,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/idDeal,0,1
pin,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/pin,0,1
main,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/dealList/resultSetRow/dealPinList/resultSetRow/main,0,1
comList,UWSConsumerSubjectInfoGetGetComListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetComListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow,0,unbounded
comCommon,UWSConsumerSubjectInfoGetGetComCommonOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetComCommonOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow,0,unbounded
idCom,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idCom,0,1
isForward,WSTypeChar1,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/isForward,0,1
close,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/close,0,1
endFactDate,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/endFactDate,0,1
open,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/open,0,1
planDate,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/planDate,0,1
idComGoal,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idComGoal,0,1
comGoalCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/comGoalCode,0,1
idComResType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idComResType,0,1
comResTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/comResTypeCode,0,1
idComScenario,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idComScenario,0,1
comScenarioCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/comScenarioCode,0,1
idComSt,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idComSt,0,1
comStCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/comStCode,0,1
idComType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idComType,0,1
comTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/comTypeCode,0,1
idCon,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idCon,0,1
idSalesCh,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/idSalesCh,0,1
salesChCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/salesChCode,0,1
comTopic,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/comTopic,0,1
desc,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/desc,0,1
place,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/place,0,1
res,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comCommon/resultSetRow/res,0,1
subComList,UWSConsumerSubjectInfoGetGetSubComListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetSubComListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow,0,unbounded
idCom,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow/idCom,0,1
idSubCom,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow/idSubCom,0,1
idSub,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow/idSub,0,1
idSubComType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow/idSubComType,0,1
subComTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow/subComTypeCode,0,1
desc,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/subComList/resultSetRow/desc,0,1
comAlfaEmpList,UWSConsumerSubjectInfoGetGetComAlfaEmpListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comAlfaEmpList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetComAlfaEmpListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comAlfaEmpList/resultSetRow,0,unbounded
idAlfaEmp,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comAlfaEmpList/resultSetRow/idAlfaEmp,0,1
alfaEmpCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comAlfaEmpList/resultSetRow/alfaEmpCode,0,1
idCom,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comAlfaEmpList/resultSetRow/idCom,0,1
idComAlfaEmp,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/comList/resultSetRow/comAlfaEmpList/resultSetRow/idComAlfaEmp,0,1
subAlfaPersList,UWSConsumerSubjectInfoGetGetSubAlfaPersListOutResultSet,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList,0,1
resultSetRow,UWSConsumerSubjectInfoGetGetSubAlfaPersListOutResultSetRow,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow,0,unbounded
idSubAlfaPers,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/idSubAlfaPers,0,1
idSub,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/idSub,0,1
open,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/open,0,1
close,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/close,0,1
idManager,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/idManager,0,1
managerCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/managerCode,0,1
managerFIMCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/managerFIMCode,0,1
idSubRoleType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/idSubRoleType,0,1
subRoleTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/subRoleTypeCode,0,1
idOf,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/idOf,0,1
ofCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/ofCode,0,1
idSubOfType,WSTypeDecimal120,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/idSubOfType,0,1
subOfTypeCode,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/subOfTypeCode,0,1
managerPosition,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/managerPosition,0,1
managerMobilePhone,WSTypeChar255,/UWSConsumerSubjectInfoGetGetGoldRecOutParms/subList/resultSetRow/subAlfaPersList/resultSetRow/managerMobilePhone,0,1
